dia,n,media_movel_7d,incompleto
2022-05-27,190.0,179.42857142857142,False
2022-05-28,201.0,177.28571428571428,False
2022-05-29,208.0,173.14285714285714,False
2022-05-30,169.0,174.42857142857142,False
2022-05-31,140.0,172.57142857142858,False
2022-06-01,152.0,172.85714285714286,False
2022-06-02,161.0,171.42857142857142,False
2022-06-03,177.0,171.0,False
2022-06-04,203.0,173.57142857142858,False
2022-06-05,198.0,172.71428571428572,False
2022-06-06,166.0,171.71428571428572,False
2022-06-07,158.0,172.28571428571428,False
2022-06-08,146.0,168.0,False
2022-06-09,154.0,169.0,False
2022-06-10,181.0,168.42857142857142,False
2022-06-11,173.0,168.14285714285714,False
2022-06-12,205.0,174.0,False
2022-06-13,162.0,175.57142857142858,False
2022-06-14,156.0,169.85714285714286,False
2022-06-15,187.0,174.42857142857142,False
2022-06-16,165.0,174.14285714285714,False
2022-06-17,141.0,177.71428571428572,False
2022-06-18,205.0,177.71428571428572,False
2022-06-19,203.0,174.42857142857142,False
2022-06-20,187.0,175.57142857142858,False
2022-06-21,156.0,183.71428571428572,False
2022-06-22,164.0,177.57142857142858,False
2022-06-23,173.0,177.14285714285714,False
2022-06-24,198.0,173.0,False
2022-06-25,162.0,169.42857142857142,False
2022-06-26,200.0,167.0,False
2022-06-27,158.0,163.14285714285714,False
2022-06-28,131.0,162.0,False
2022-06-29,147.0,169.0,False
2022-06-30,146.0,170.0,False
2022-07-01,190.0,170.57142857142858,False
2022-07-02,211.0,173.57142857142858,False
2022-07-03,207.0,175.57142857142858,False
2022-07-04,162.0,177.0,False
2022-07-05,152.0,179.85714285714286,False
2022-07-06,161.0,181.42857142857142,False
2022-07-07,156.0,180.57142857142858,False
2022-07-08,210.0,181.57142857142858,False
2022-07-09,222.0,180.57142857142858,False
2022-07-10,201.0,178.28571428571428,False
2022-07-11,169.0,179.14285714285714,False
2022-07-12,145.0,172.42857142857142,False
2022-07-13,145.0,169.85714285714286,False
2022-07-14,162.0,173.28571428571428,False
2022-07-15,163.0,170.57142857142858,False
2022-07-16,204.0,169.71428571428572,False
2022-07-17,225.0,173.28571428571428,False
2022-07-18,150.0,173.57142857142858,False
2022-07-19,139.0,183.85714285714286,False
2022-07-20,170.0,183.14285714285714,False
2022-07-21,164.0,188.14285714285714,False
2022-07-22,235.0,191.57142857142858,False
2022-07-23,199.0,192.28571428571428,False
2022-07-24,260.0,191.71428571428572,False
2022-07-25,174.0,189.0,False
2022-07-26,144.0,184.14285714285714,False
2022-07-27,166.0,184.42857142857142,False
2022-07-28,145.0,179.57142857142858,False
2022-07-29,201.0,178.28571428571428,False
2022-07-30,201.0,178.42857142857142,False
2022-07-31,226.0,179.71428571428572,False
2022-08-01,165.0,185.42857142857142,False
2022-08-02,145.0,185.0,False
2022-08-03,175.0,189.0,False
2022-08-04,185.0,185.85714285714286,False
2022-08-05,198.0,188.57142857142858,False
2022-08-06,229.0,189.85714285714286,False
2022-08-07,204.0,187.85714285714286,False
2022-08-08,184.0,185.85714285714286,False
2022-08-09,154.0,186.85714285714286,False
2022-08-10,161.0,185.71428571428572,False
2022-08-11,171.0,190.0,False
2022-08-12,205.0,189.28571428571428,False
2022-08-13,221.0,191.28571428571428,False
2022-08-14,234.0,190.85714285714286,False
2022-08-15,179.0,188.71428571428572,False
2022-08-16,168.0,187.14285714285714,False
2022-08-17,158.0,181.85714285714286,False
2022-08-18,156.0,176.42857142857142,False
2022-08-19,194.0,174.0,False
2022-08-20,184.0,172.28571428571428,False
2022-08-21,196.0,170.42857142857142,False
2022-08-22,162.0,170.42857142857142,False
2022-08-23,156.0,173.42857142857142,False
2022-08-24,145.0,175.14285714285714,False
2022-08-25,156.0,178.0,False
2022-08-26,215.0,181.28571428571428,False
2022-08-27,196.0,181.0,False
2022-08-28,216.0,183.0,False
2022-08-29,185.0,181.28571428571428,False
2022-08-30,154.0,179.57142857142858,False
2022-08-31,159.0,183.14285714285714,False
2022-09-01,144.0,185.14285714285714,False
2022-09-02,203.0,182.85714285714286,False
2022-09-03,221.0,186.42857142857142,False
2022-09-04,230.0,186.71428571428572,False
2022-09-05,169.0,189.71428571428572,False
2022-09-06,179.0,186.57142857142858,False
2022-09-07,161.0,188.0,False
2022-09-08,165.0,185.57142857142858,False
2022-09-09,181.0,184.71428571428572,False
2022-09-10,231.0,180.71428571428572,False
2022-09-11,213.0,180.85714285714286,False
2022-09-12,163.0,180.71428571428572,False
2022-09-13,151.0,186.85714285714286,False
2022-09-14,162.0,188.0,False
2022-09-15,164.0,191.57142857142858,False
2022-09-16,224.0,189.85714285714286,False
2022-09-17,239.0,190.42857142857142,False
2022-09-18,238.0,190.42857142857142,False
2022-09-19,151.0,193.28571428571428,False
2022-09-20,155.0,186.71428571428572,False
2022-09-21,162.0,182.0,False
2022-09-22,184.0,180.0,False
2022-09-23,178.0,185.28571428571428,False
2022-09-24,206.0,187.42857142857142,False
2022-09-25,224.0,185.57142857142858,False
2022-09-26,188.0,180.71428571428572,False
2022-09-27,170.0,180.57142857142858,False
2022-09-28,149.0,180.0,False
2022-09-29,150.0,176.85714285714286,False
2022-09-30,177.0,174.14285714285714,False
2022-10-01,202.0,169.85714285714286,False
2022-10-02,202.0,169.85714285714286,False
2022-10-03,169.0,173.0,False
2022-10-04,140.0,180.57142857142858,False
2022-10-05,149.0,184.0,False
2022-10-06,172.0,187.28571428571428,False
2022-10-07,230.0,187.42857142857142,False
2022-10-08,226.0,190.42857142857142,False
2022-10-09,225.0,192.14285714285714,False
2022-10-10,170.0,188.28571428571428,False
2022-10-11,161.0,182.71428571428572,False
2022-10-12,161.0,179.57142857142858,False
2022-10-13,145.0,181.57142857142858,False
2022-10-14,191.0,178.57142857142858,False
2022-10-15,204.0,174.57142857142858,False
2022-10-16,239.0,174.42857142857142,False
2022-10-17,149.0,179.0,False
2022-10-18,133.0,182.71428571428572,False
2022-10-19,160.0,183.71428571428572,False
2022-10-20,177.0,184.71428571428572,False
2022-10-21,217.0,189.85714285714286,False
2022-10-22,211.0,193.28571428571428,False
2022-10-23,246.0,191.14285714285714,False
2022-10-24,185.0,187.85714285714286,False
2022-10-25,157.0,184.71428571428572,False
2022-10-26,145.0,188.71428571428572,False
2022-10-27,154.0,190.14285714285714,False
2022-10-28,195.0,189.71428571428572,False
2022-10-29,239.0,184.0,False
2022-10-30,256.0,179.71428571428572,False
2022-10-31,182.0,179.14285714285714,False
2022-11-01,117.0,180.0,False
2022-11-02,115.0,172.0,False
2022-11-03,150.0,160.57142857142858,False
2022-11-04,201.0,158.0,False
2022-11-05,183.0,162.57142857142858,False
2022-11-06,176.0,169.14285714285714,False
2022-11-07,164.0,168.14285714285714,False
2022-11-08,149.0,170.28571428571428,False
2022-11-09,161.0,176.42857142857142,False
2022-11-10,143.0,185.28571428571428,False
2022-11-11,216.0,189.42857142857142,False
2022-11-12,226.0,197.71428571428572,False
2022-11-13,238.0,199.42857142857142,False
2022-11-14,193.0,200.85714285714286,False
2022-11-15,207.0,200.85714285714286,False
2022-11-16,173.0,194.85714285714286,False
2022-11-17,153.0,183.57142857142858,False
2022-11-18,216.0,177.14285714285714,False
2022-11-19,184.0,167.42857142857142,False
2022-11-20,159.0,162.14285714285714,False
2022-11-21,148.0,161.57142857142858,False
2022-11-22,139.0,156.85714285714286,False
2022-11-23,136.0,161.85714285714286,False
2022-11-24,149.0,170.28571428571428,False
2022-11-25,183.0,176.0,False
2022-11-26,219.0,181.42857142857142,False
2022-11-27,218.0,183.14285714285714,False
2022-11-28,188.0,181.28571428571428,False
2022-11-29,177.0,188.42857142857142,False
2022-11-30,148.0,191.0,False
2022-12-01,136.0,186.14285714285714,False
2022-12-02,233.0,184.0,False
2022-12-03,237.0,181.71428571428572,False
2022-12-04,184.0,185.28571428571428,False
2022-12-05,173.0,190.57142857142858,False
2022-12-06,161.0,185.0,False
2022-12-07,173.0,181.42857142857142,False
2022-12-08,173.0,185.85714285714286,False
2022-12-09,194.0,185.14285714285714,False
2022-12-10,212.0,183.85714285714286,False
2022-12-11,215.0,179.42857142857142,False
2022-12-12,168.0,179.28571428571428,False
2022-12-13,152.0,178.71428571428572,False
2022-12-14,142.0,185.42857142857142,False
2022-12-15,172.0,186.28571428571428,False
2022-12-16,190.0,185.85714285714286,False
2022-12-17,259.0,190.85714285714286,False
2022-12-18,221.0,198.28571428571428,False
2022-12-19,165.0,201.85714285714286,False
2022-12-20,187.0,212.0,False
2022-12-21,194.0,203.14285714285714,False
2022-12-22,197.0,200.71428571428572,False
2022-12-23,261.0,205.42857142857142,False
2022-12-24,197.0,203.85714285714286,False
2022-12-25,204.0,197.0,False
2022-12-26,198.0,193.28571428571428,False
2022-12-27,176.0,181.57142857142858,False
2022-12-28,146.0,177.42857142857142,False
2022-12-29,171.0,177.85714285714286,False
2022-12-30,179.0,176.42857142857142,False
2022-12-31,168.0,176.0,False
2023-01-01,207.0,179.14285714285714,False
2023-01-02,188.0,175.85714285714286,False
2023-01-03,173.0,171.28571428571428,False
2023-01-04,168.0,173.85714285714286,False
2023-01-05,148.0,173.85714285714286,False
2023-01-06,147.0,174.0,False
2023-01-07,186.0,167.28571428571428,False
2023-01-08,207.0,163.14285714285714,False
2023-01-09,189.0,165.14285714285714,False
2023-01-10,126.0,171.28571428571428,False
2023-01-11,139.0,171.71428571428572,False
2023-01-12,162.0,171.42857142857142,False
2023-01-13,190.0,167.28571428571428,False
2023-01-14,189.0,170.71428571428572,False
2023-01-15,205.0,169.71428571428572,False
2023-01-16,160.0,168.85714285714286,False
2023-01-17,150.0,170.71428571428572,False
2023-01-18,132.0,169.85714285714286,False
2023-01-19,156.0,166.42857142857142,False
2023-01-20,203.0,163.71428571428572,False
2023-01-21,183.0,160.28571428571428,False
2023-01-22,181.0,163.28571428571428,False
2023-01-23,141.0,164.14285714285714,False
2023-01-24,126.0,159.42857142857142,False
2023-01-25,153.0,161.57142857142858,False
2023-01-26,162.0,165.14285714285714,False
2023-01-27,170.0,167.85714285714286,False
2023-01-28,198.0,171.14285714285714,False
2023-01-29,206.0,165.71428571428572,False
2023-01-30,160.0,165.71428571428572,False
2023-01-31,149.0,166.71428571428572,False
2023-02-01,115.0,170.71428571428572,False
2023-02-02,162.0,168.42857142857142,False
2023-02-03,177.0,169.71428571428572,False
2023-02-04,226.0,168.28571428571428,False
2023-02-05,190.0,172.57142857142858,False
2023-02-06,169.0,171.85714285714286,False
2023-02-07,139.0,171.28571428571428,False
2023-02-08,145.0,170.14285714285714,False
2023-02-09,157.0,172.85714285714286,False
2023-02-10,173.0,173.28571428571428,False
2023-02-11,218.0,173.42857142857142,False
2023-02-12,209.0,174.14285714285714,False
2023-02-13,172.0,173.85714285714286,False
2023-02-14,140.0,177.71428571428572,False
2023-02-15,150.0,179.85714285714286,False
2023-02-16,155.0,181.42857142857142,False
2023-02-17,200.0,178.28571428571428,False
2023-02-18,233.0,177.57142857142858,False
2023-02-19,220.0,181.14285714285714,False
2023-02-20,150.0,178.28571428571428,False
2023-02-21,135.0,171.57142857142858,False
2023-02-22,175.0,158.42857142857142,False
2023-02-23,135.0,153.42857142857142,False
2023-02-24,153.0,154.0,False
2023-02-25,141.0,159.42857142857142,False
2023-02-26,185.0,152.85714285714286,False
2023-02-27,154.0,157.85714285714286,False
2023-02-28,173.0,163.71428571428572,False
2023-03-01,129.0,172.85714285714286,False
2023-03-02,170.0,176.42857142857142,False
2023-03-03,194.0,177.28571428571428,False
2023-03-04,205.0,175.42857142857142,False
2023-03-05,210.0,180.0,False
2023-03-06,160.0,180.14285714285714,False
2023-03-07,160.0,179.71428571428572,False
2023-03-08,161.0,179.42857142857142,False
2023-03-09,171.0,182.28571428571428,False
2023-03-10,191.0,183.42857142857142,False
2023-03-11,203.0,182.42857142857142,False
2023-03-12,230.0,184.14285714285714,False
2023-03-13,168.0,182.14285714285714,False
2023-03-14,153.0,182.71428571428572,False
2023-03-15,173.0,186.0,False
2023-03-16,157.0,184.14285714285714,False
2023-03-17,195.0,188.57142857142858,False
2023-03-18,226.0,190.28571428571428,False
2023-03-19,217.0,189.57142857142858,False
2023-03-20,199.0,189.0,False
2023-03-21,165.0,187.0,False
2023-03-22,168.0,184.0,False
2023-03-23,153.0,182.28571428571428,False
2023-03-24,181.0,179.57142857142858,False
2023-03-25,205.0,178.28571428571428,False
2023-03-26,205.0,175.85714285714286,False
2023-03-27,180.0,176.0,False
2023-03-28,156.0,179.57142857142858,False
2023-03-29,151.0,181.71428571428572,False
2023-03-30,154.0,182.85714285714286,False
2023-03-31,206.0,179.0,False
2023-04-01,220.0,178.42857142857142,False
2023-04-02,213.0,180.57142857142858,False
2023-04-03,153.0,188.42857142857142,False
2023-04-04,152.0,190.0,False
2023-04-05,166.0,183.28571428571428,False
2023-04-06,209.0,184.28571428571428,False
2023-04-07,217.0,190.14285714285714,False
2023-04-08,173.0,189.14285714285714,False
2023-04-09,220.0,186.85714285714286,False
2023-04-10,194.0,177.14285714285714,False
2023-04-11,145.0,175.28571428571428,False
2023-04-12,150.0,176.28571428571428,False
2023-04-13,141.0,174.57142857142858,False
2023-04-14,204.0,176.0,False
2023-04-15,180.0,176.57142857142858,False
2023-04-16,208.0,179.28571428571428,False
2023-04-17,204.0,191.14285714285714,False
2023-04-18,149.0,190.0,False
2023-04-19,169.0,187.57142857142858,False
2023-04-20,224.0,186.42857142857142,False
2023-04-21,196.0,184.42857142857142,False
2023-04-22,163.0,188.28571428571428,False
2023-04-23,200.0,188.42857142857142,False
2023-04-24,190.0,180.57142857142858,False
2023-04-25,176.0,186.42857142857142,False
2023-04-26,170.0,194.42857142857142,False
2023-04-27,169.0,193.28571428571428,False
2023-04-28,237.0,196.14285714285714,False
2023-04-29,219.0,194.14285714285714,False
2023-04-30,192.0,192.0,False
2023-05-01,210.0,189.42857142857142,False
2023-05-02,162.0,183.28571428571428,False
2023-05-03,155.0,183.57142857142858,False
2023-05-04,151.0,180.0,False
2023-05-05,194.0,177.85714285714286,False
2023-05-06,221.0,175.71428571428572,False
2023-05-07,167.0,175.28571428571428,False
2023-05-08,195.0,181.57142857142858,False
2023-05-09,147.0,180.14285714285714,False
2023-05-10,152.0,182.85714285714286,False
2023-05-11,195.0,193.42857142857142,False
2023-05-12,184.0,188.42857142857142,False
2023-05-13,240.0,188.28571428571428,False
2023-05-14,241.0,186.42857142857142,False
2023-05-15,160.0,183.42857142857142,False
2023-05-16,146.0,185.42857142857142,False
2023-05-17,139.0,182.28571428571428,False
2023-05-18,174.0,177.42857142857142,False
2023-05-19,198.0,177.85714285714286,False
2023-05-20,218.0,178.0,False
2023-05-21,207.0,180.85714285714286,False
2023-05-22,163.0,181.57142857142858,False
2023-05-23,147.0,182.42857142857142,False
2023-05-24,159.0,184.14285714285714,False
2023-05-25,179.0,184.85714285714286,False
2023-05-26,204.0,185.57142857142858,False
2023-05-27,230.0,186.42857142857142,False
2023-05-28,212.0,187.57142857142858,False
2023-05-29,168.0,187.42857142857142,False
2023-05-30,153.0,186.28571428571428,False
2023-05-31,167.0,186.14285714285714,False
2023-06-01,178.0,184.0,False
2023-06-02,196.0,186.42857142857142,False
2023-06-03,229.0,186.42857142857142,False
2023-06-04,197.0,191.14285714285714,False
2023-06-05,185.0,194.85714285714286,False
2023-06-06,153.0,192.42857142857142,False
2023-06-07,200.0,189.0,False
2023-06-08,204.0,196.71428571428572,False
2023-06-09,179.0,198.28571428571428,False
2023-06-10,205.0,199.57142857142858,False
2023-06-11,251.0,195.42857142857142,False
2023-06-12,196.0,190.0,False
2023-06-13,162.0,193.71428571428572,False
2023-06-14,171.0,195.14285714285714,False
2023-06-15,166.0,190.85714285714286,False
2023-06-16,205.0,187.42857142857142,False
2023-06-17,215.0,187.85714285714286,False
2023-06-18,221.0,190.14285714285714,False
2023-06-19,172.0,190.0,False
2023-06-20,165.0,191.85714285714286,False
2023-06-21,187.0,193.57142857142858,False
2023-06-22,165.0,189.85714285714286,False
2023-06-23,218.0,190.14285714285714,False
2023-06-24,227.0,191.42857142857142,False
2023-06-25,195.0,188.57142857142858,False
2023-06-26,174.0,192.14285714285714,False
2023-06-27,174.0,187.85714285714286,False
2023-06-28,167.0,190.85714285714286,False
2023-06-29,190.0,193.85714285714286,False
2023-06-30,188.0,194.85714285714286,False
2023-07-01,248.0,192.0,False
2023-07-02,216.0,192.57142857142858,False
2023-07-03,181.0,190.42857142857142,False
2023-07-04,154.0,195.14285714285714,False
2023-07-05,171.0,192.71428571428572,False
2023-07-06,175.0,194.28571428571428,False
2023-07-07,221.0,193.14285714285714,False
2023-07-08,231.0,194.71428571428572,False
2023-07-09,227.0,194.71428571428572,False
2023-07-10,173.0,194.42857142857142,False
2023-07-11,165.0,193.0,False
2023-07-12,171.0,188.85714285714286,False
2023-07-13,173.0,188.14285714285714,False
2023-07-14,211.0,188.85714285714286,False
2023-07-15,202.0,187.42857142857142,False
2023-07-16,222.0,184.0,False
2023-07-17,178.0,180.42857142857142,False
2023-07-18,155.0,179.42857142857142,False
2023-07-19,147.0,181.28571428571428,False
2023-07-20,148.0,186.28571428571428,False
2023-07-21,204.0,186.85714285714286,False
2023-07-22,215.0,188.85714285714286,False
2023-07-23,257.0,192.28571428571428,False
2023-07-24,182.0,196.0,False
2023-07-25,169.0,197.28571428571428,False
2023-07-26,171.0,199.14285714285714,False
2023-07-27,174.0,192.71428571428572,False
2023-07-28,213.0,191.28571428571428,False
2023-07-29,228.0,191.71428571428572,False
2023-07-30,212.0,189.57142857142858,False
2023-07-31,172.0,188.42857142857142,False
2023-08-01,172.0,184.42857142857142,False
2023-08-02,156.0,181.57142857142858,False
2023-08-03,166.0,183.57142857142858,False
2023-08-04,185.0,183.0,False
2023-08-05,208.0,183.28571428571428,False
2023-08-06,226.0,184.71428571428572,False
2023-08-07,168.0,184.14285714285714,False
2023-08-08,174.0,190.85714285714286,False
2023-08-09,166.0,194.0,False
2023-08-10,162.0,192.14285714285714,False
2023-08-11,232.0,193.71428571428572,False
2023-08-12,230.0,191.85714285714286,False
2023-08-13,213.0,190.42857142857142,False
2023-08-14,179.0,188.28571428571428,False
2023-08-15,161.0,188.28571428571428,False
2023-08-16,156.0,184.0,False
2023-08-17,147.0,182.14285714285714,False
2023-08-18,232.0,177.0,False
2023-08-19,200.0,176.71428571428572,False
2023-08-20,200.0,176.0,False
2023-08-21,143.0,182.14285714285714,False
2023-08-22,159.0,175.14285714285714,False
2023-08-23,151.0,178.57142857142858,False
2023-08-24,190.0,180.14285714285714,False
2023-08-25,183.0,184.28571428571428,False
2023-08-26,224.0,181.71428571428572,False
2023-08-27,211.0,181.0,False
2023-08-28,172.0,176.71428571428572,False
2023-08-29,141.0,181.42857142857142,False
2023-08-30,146.0,183.28571428571428,False
2023-08-31,160.0,183.42857142857142,False
2023-09-01,216.0,182.14285714285714,False
2023-09-02,237.0,187.0,False
2023-09-03,212.0,196.42857142857142,False
2023-09-04,163.0,200.0,False
2023-09-05,175.0,197.14285714285714,False
2023-09-06,212.0,191.57142857142858,False
2023-09-07,185.0,193.57142857142858,False
2023-09-08,196.0,196.0,False
2023-09-09,198.0,192.14285714285714,False
2023-09-10,226.0,184.28571428571428,False
2023-09-11,180.0,183.71428571428572,False
2023-09-12,148.0,183.14285714285714,False
2023-09-13,157.0,185.71428571428572,False
2023-09-14,181.0,185.28571428571428,False
2023-09-15,192.0,186.71428571428572,False
2023-09-16,216.0,188.0,False
2023-09-17,223.0,190.14285714285714,False
2023-09-18,190.0,187.57142857142858,False
2023-09-19,157.0,183.85714285714286,False
2023-09-20,172.0,182.57142857142858,False
2023-09-21,163.0,181.0,False
2023-09-22,166.0,179.28571428571428,False
2023-09-23,207.0,181.85714285714286,False
2023-09-24,212.0,180.57142857142858,False
2023-09-25,178.0,180.14285714285714,False
2023-09-26,175.0,186.57142857142858,False
2023-09-27,163.0,184.57142857142858,False
2023-09-28,160.0,190.14285714285714,False
2023-09-29,211.0,192.0,False
2023-09-30,193.0,189.71428571428572,False
2023-10-01,251.0,188.85714285714286,False
2023-10-02,191.0,187.57142857142858,False
2023-10-03,159.0,191.0,False
2023-10-04,157.0,192.0,False
2023-10-05,151.0,188.85714285714286,False
2023-10-06,235.0,190.14285714285714,False
2023-10-07,200.0,192.42857142857142,False
2023-10-08,229.0,200.28571428571428,False
2023-10-09,200.0,209.28571428571428,False
2023-10-10,175.0,197.42857142857142,False
2023-10-11,212.0,197.28571428571428,False
2023-10-12,214.0,195.85714285714286,False
2023-10-13,152.0,188.85714285714286,False
2023-10-14,199.0,187.71428571428572,False
2023-10-15,219.0,178.57142857142858,False
2023-10-16,151.0,171.71428571428572,False
2023-10-17,167.0,176.57142857142858,False
2023-10-18,148.0,177.85714285714286,False
2023-10-19,166.0,176.28571428571428,False
2023-10-20,186.0,178.85714285714286,False
2023-10-21,208.0,177.71428571428572,False
2023-10-22,208.0,178.28571428571428,False
2023-10-23,169.0,180.0,False
2023-10-24,159.0,181.71428571428572,False
2023-10-25,152.0,180.0,False
2023-10-26,178.0,177.28571428571428,False
2023-10-27,198.0,177.14285714285714,False
2023-10-28,196.0,176.28571428571428,False
2023-10-29,189.0,182.28571428571428,False
2023-10-30,168.0,178.0,False
2023-10-31,153.0,176.0,False
2023-11-01,194.0,176.0,False
2023-11-02,148.0,180.57142857142858,False
2023-11-03,184.0,183.85714285714286,False
2023-11-04,196.0,185.0,False
2023-11-05,221.0,183.28571428571428,False
2023-11-06,191.0,184.85714285714286,False
2023-11-07,161.0,188.42857142857142,False
2023-11-08,182.0,196.71428571428572,False
2023-11-09,159.0,199.85714285714286,False
2023-11-10,209.0,199.42857142857142,False
2023-11-11,254.0,204.0,False
2023-11-12,243.0,199.71428571428572,False
2023-11-13,188.0,199.0,False
2023-11-14,193.0,194.85714285714286,False
2023-11-15,152.0,188.57142857142858,False
2023-11-16,154.0,185.57142857142858,False
2023-11-17,180.0,185.71428571428572,False
2023-11-18,210.0,182.57142857142858,False
2023-11-19,222.0,184.14285714285714,False
2023-11-20,189.0,185.71428571428572,False
2023-11-21,171.0,187.71428571428572,False
2023-11-22,163.0,187.14285714285714,False
2023-11-23,165.0,183.85714285714286,False
2023-11-24,194.0,179.71428571428572,False
2023-11-25,206.0,181.0,False
2023-11-26,199.0,179.57142857142858,False
2023-11-27,160.0,180.42857142857142,False
2023-11-28,180.0,184.0,False
2023-11-29,153.0,187.28571428571428,False
2023-11-30,171.0,187.42857142857142,False
2023-12-01,219.0,195.85714285714286,False
2023-12-02,229.0,196.85714285714286,False
2023-12-03,200.0,201.42857142857142,False
2023-12-04,219.0,209.14285714285714,False
2023-12-05,187.0,210.28571428571428,False
2023-12-06,185.0,209.42857142857142,False
2023-12-07,225.0,216.57142857142858,False
2023-12-08,227.0,215.28571428571428,False
2023-12-09,223.0,213.85714285714286,False
2023-12-10,250.0,210.85714285714286,False
2023-12-11,210.0,207.28571428571428,False
2023-12-12,177.0,213.85714285714286,False
2023-12-13,164.0,222.0,False
2023-12-14,200.0,219.71428571428572,False
2023-12-15,273.0,220.42857142857142,False
2023-12-16,280.0,222.42857142857142,False
2023-12-17,234.0,231.85714285714286,False
2023-12-18,215.0,236.42857142857142,False
2023-12-19,191.0,237.0,False
2023-12-20,230.0,240.28571428571428,False
2023-12-21,232.0,234.71428571428572,False
2023-12-22,277.0,230.71428571428572,False
2023-12-23,303.0,230.14285714285714,False
2023-12-24,195.0,219.42857142857142,False
2023-12-25,187.0,213.42857142857142,False
2023-12-26,187.0,200.85714285714286,False
2023-12-27,155.0,187.42857142857142,False
2023-12-28,190.0,181.28571428571428,False
2023-12-29,189.0,188.71428571428572,False
2023-12-30,209.0,196.28571428571428,False
2023-12-31,152.0,201.14285714285714,False
2024-01-01,239.0,195.71428571428572,False
2024-01-02,240.0,191.71428571428572,False
2024-01-03,189.0,190.57142857142858,False
2024-01-04,152.0,196.71428571428572,False
2024-01-05,161.0,188.57142857142858,False
2024-01-06,201.0,175.28571428571428,False
2024-01-07,195.0,172.57142857142858,False
2024-01-08,182.0,177.71428571428572,False
2024-01-09,147.0,183.28571428571428,False
2024-01-10,170.0,183.42857142857142,False
2024-01-11,188.0,189.14285714285714,False
2024-01-12,200.0,187.0,False
2024-01-13,202.0,191.14285714285714,False
2024-01-14,235.0,190.14285714285714,False
2024-01-15,167.0,189.14285714285714,False
2024-01-16,176.0,189.14285714285714,False
2024-01-17,163.0,193.28571428571428,False
2024-01-18,181.0,190.42857142857142,False
2024-01-19,200.0,193.0,False
2024-01-20,231.0,192.57142857142858,False
2024-01-21,215.0,191.14285714285714,False
2024-01-22,185.0,188.0,False
2024-01-23,173.0,185.28571428571428,False
2024-01-24,153.0,178.57142857142858,False
2024-01-25,159.0,178.57142857142858,False
2024-01-26,181.0,174.14285714285714,False
2024-01-27,184.0,174.28571428571428,False
2024-01-28,215.0,172.85714285714286,False
2024-01-29,154.0,173.57142857142858,False
2024-01-30,174.0,173.85714285714286,False
2024-01-31,143.0,172.85714285714286,False
2024-02-01,164.0,172.71428571428572,False
2024-02-02,183.0,177.85714285714286,False
2024-02-03,177.0,177.28571428571428,False
2024-02-04,214.0,183.71428571428572,False
2024-02-05,190.0,184.85714285714286,False
2024-02-06,170.0,191.57142857142858,False
2024-02-07,188.0,202.28571428571428,False
2024-02-08,172.0,204.57142857142858,False
2024-02-09,230.0,203.0,False
2024-02-10,252.0,202.14285714285714,False
2024-02-11,230.0,202.14285714285714,False
2024-02-12,179.0,200.71428571428572,False
2024-02-13,164.0,191.0,False
2024-02-14,188.0,180.71428571428572,False
2024-02-15,162.0,171.0,False
2024-02-16,162.0,167.28571428571428,False
2024-02-17,180.0,164.85714285714286,False
2024-02-18,162.0,162.0,False
2024-02-19,153.0,161.0,False
2024-02-20,147.0,166.14285714285714,False
2024-02-21,168.0,170.0,False
2024-02-22,155.0,175.0,False
2024-02-23,198.0,182.57142857142858,False
2024-02-24,207.0,185.57142857142858,False
2024-02-25,197.0,183.57142857142858,False
2024-02-26,206.0,184.28571428571428,False
2024-02-27,168.0,185.57142857142858,False
2024-02-28,154.0,186.85714285714286,False
2024-02-29,160.0,187.0,False
2024-03-01,207.0,184.85714285714286,False
2024-03-02,216.0,184.71428571428572,False
2024-03-03,198.0,187.71428571428572,False
2024-03-04,191.0,188.71428571428572,False
2024-03-05,167.0,190.85714285714286,False
2024-03-06,175.0,189.0,False
2024-03-07,167.0,188.71428571428572,False
2024-03-08,222.0,187.57142857142858,False
2024-03-09,203.0,188.14285714285714,False
2024-03-10,196.0,188.42857142857142,False
2024-03-11,183.0,190.0,False
2024-03-12,171.0,188.0,False
2024-03-13,177.0,186.42857142857142,False
2024-03-14,178.0,190.42857142857142,False
2024-03-15,208.0,191.42857142857142,False
2024-03-16,192.0,190.0,False
2024-03-17,224.0,191.57142857142858,False
2024-03-18,190.0,191.42857142857142,False
